train_id,train_name,route_name,station_destination_name,departure_time_utc7,color,destination_time_utc7,station_departure_name,station_departure_id,station_destination_id
2400,COMMUTER LINE TANJUNGPRIUK,JAKARTAKOTA-TANJUNGPRIUK,TANJUNGPRIUK,06:07:00,#DD0067,06:16:00,ANCOL,AC,TPK
2402,COMMUTER LINE TANJUNGPRIUK,JAKARTAKOTA-TANJUNGPRIUK,TANJUNGPRIUK,06:24:00,#DD0067,06:33:00,ANCOL,AC,TPK
2401,COMMUTER LINE TANJUNGPRIUK,TANJUNGPRIUK-JAKARTAKOTA,JAKARTAKOTA,06:34:00,#DD0067,06:42:00,ANCOL,AC,JAKK
2404,COMMUTER LINE TANJUNGPRIUK,JAKARTAKOTA-TANJUNGPRIUK,TANJUNGPRIUK,06:43:00,#DD0067,06:52:00,ANCOL,AC,TPK
2403,COMMUTER LINE TANJUNGPRIUK,TANJUNGPRIUK-JAKARTAKOTA,JAKARTAKOTA,06:50:00,#DD0067,06:58:00,ANCOL,AC,JAKK
2406,COMMUTER LINE TANJUNGPRIUK,JAKARTAKOTA-TANJUNGPRIUK,TANJUNGPRIUK,07:01:00,#DD0067,07:10:00,ANCOL,AC,TPK
2405,COMMUTER LINE TANJUNGPRIUK,TANJUNGPRIUK-JAKARTAKOTA,JAKARTAKOTA,07:10:00,#DD0067,07:18:00,ANCOL,AC,JAKK
2408,COMMUTER LINE TANJUNGPRIUK,JAKARTAKOTA-TANJUNGPRIUK,TANJUNGPRIUK,07:19:00,#DD0067,07:28:00,ANCOL,AC,TPK
2407,COMMUTER LINE TANJUNGPRIUK,TANJUNGPRIUK-JAKARTAKOTA,JAKARTAKOTA,07:28:00,#DD0067,07:36:00,ANCOL,AC,JAKK
2410,COMMUTER LINE TANJUNGPRIUK,JAKARTAKOTA-TANJUNGPRIUK,TANJUNGPRIUK,07:37:00,#DD0067,07:46:00,ANCOL,AC,TPK
2409,COMMUTER LINE TANJUNGPRIUK,TANJUNGPRIUK-JAKARTAKOTA,JAKARTAKOTA,07:46:00,#DD0067,07:54:00,ANCOL,AC,JAKK
2412,COMMUTER LINE TANJUNGPRIUK,JAKARTAKOTA-TANJUNGPRIUK,TANJUNGPRIUK,07:55:00,#DD0067,08:04:00,ANCOL,AC,TPK
2411,COMMUTER LINE TANJUNGPRIUK,TANJUNGPRIUK-JAKARTAKOTA,JAKARTAKOTA,08:04:00,#DD0067,08:12:00,ANCOL,AC,JAKK
2414,COMMUTER LINE TANJUNGPRIUK,JAKARTAKOTA-TANJUNGPRIUK,TANJUNGPRIUK,08:13:00,#DD0067,08:22:00,ANCOL,AC,TPK
2413,COMMUTER LINE TANJUNGPRIUK,TANJUNGPRIUK-JAKARTAKOTA,JAKARTAKOTA,08:21:00,#DD0067,08:29:00,ANCOL,AC,JAKK
2416,COMMUTER LINE TANJUNGPRIUK,JAKARTAKOTA-TANJUNGPRIUK,TANJUNGPRIUK,08:31:00,#DD0067,08:40:00,ANCOL,AC,TPK
2415,COMMUTER LINE TANJUNGPRIUK,TANJUNGPRIUK-JAKARTAKOTA,JAKARTAKOTA,08:40:00,#DD0067,08:48:00,ANCOL,AC,JAKK
2418,COMMUTER LINE TANJUNGPRIUK,JAKARTAKOTA-TANJUNGPRIUK,TANJUNGPRIUK,08:49:00,#DD0067,08:58:00,ANCOL,AC,TPK
2417,COMMUTER LINE TANJUNGPRIUK,TANJUNGPRIUK-JAKARTAKOTA,JAKARTAKOTA,08:58:00,#DD0067,09:06:00,ANCOL,AC,JAKK
2420,COMMUTER LINE TANJUNGPRIUK,JAKARTAKOTA-TANJUNGPRIUK,TANJUNGPRIUK,09:07:00,#DD0067,09:16:00,ANCOL,AC,TPK
2419,COMMUTER LINE TANJUNGPRIUK,TANJUNGPRIUK-JAKARTAKOTA,JAKARTAKOTA,09:16:00,#DD0067,09:24:00,ANCOL,AC,JAKK
2422,COMMUTER LINE TANJUNGPRIUK,JAKARTAKOTA-TANJUNGPRIUK,TANJUNGPRIUK,09:25:00,#DD0067,09:34:00,ANCOL,AC,TPK
2421,COMMUTER LINE TANJUNGPRIUK,TANJUNGPRIUK-JAKARTAKOTA,JAKARTAKOTA,09:34:00,#DD0067,09:42:00,ANCOL,AC,JAKK
2424,COMMUTER LINE TANJUNGPRIUK,JAKARTAKOTA-TANJUNGPRIUK,TANJUNGPRIUK,09:43:00,#DD0067,09:52:00,ANCOL,AC,TPK
2423,COMMUTER LINE TANJUNGPRIUK,TANJUNGPRIUK-JAKARTAKOTA,JAKARTAKOTA,09:52:00,#DD0067,10:00:00,ANCOL,AC,JAKK
2426,COMMUTER LINE TANJUNGPRIUK,JAKARTAKOTA-TANJUNGPRIUK,TANJUNGPRIUK,10:01:00,#DD0067,10:10:00,ANCOL,AC,TPK
2425,COMMUTER LINE TANJUNGPRIUK,TANJUNGPRIUK-JAKARTAKOTA,JAKARTAKOTA,10:10:00,#DD0067,10:18:00,ANCOL,AC,JAKK
2428,COMMUTER LINE TANJUNGPRIUK,JAKARTAKOTA-TANJUNGPRIUK,TANJUNGPRIUK,10:19:00,#DD0067,10:28:00,ANCOL,AC,TPK
2427,COMMUTER LINE TANJUNGPRIUK,TANJUNGPRIUK-JAKARTAKOTA,JAKARTAKOTA,10:28:00,#DD0067,10:36:00,ANCOL,AC,JAKK
2430,COMMUTER LINE TANJUNGPRIUK,JAKARTAKOTA-TANJUNGPRIUK,TANJUNGPRIUK,10:37:00,#DD0067,10:46:00,ANCOL,AC,TPK
2429,COMMUTER LINE TANJUNGPRIUK,TANJUNGPRIUK-JAKARTAKOTA,JAKARTAKOTA,10:46:00,#DD0067,10:54:00,ANCOL,AC,JAKK
2432,COMMUTER LINE TANJUNGPRIUK,JAKARTAKOTA-TANJUNGPRIUK,TANJUNGPRIUK,10:55:00,#DD0067,11:04:00,ANCOL,AC,TPK
2431,COMMUTER LINE TANJUNGPRIUK,TANJUNGPRIUK-JAKARTAKOTA,JAKARTAKOTA,11:04:00,#DD0067,11:12:00,ANCOL,AC,JAKK
2433,COMMUTER LINE TANJUNGPRIUK,TANJUNGPRIUK-JAKARTAKOTA,JAKARTAKOTA,11:22:00,#DD0067,11:30:00,ANCOL,AC,JAKK
2436,COMMUTER LINE TANJUNGPRIUK,JAKARTAKOTA-TANJUNGPRIUK,TANJUNGPRIUK,11:31:00,#DD0067,11:40:00,ANCOL,AC,TPK
2438,COMMUTER LINE TANJUNGPRIUK,JAKARTAKOTA-TANJUNGPRIUK,TANJUNGPRIUK,11:49:00,#DD0067,11:58:00,ANCOL,AC,TPK
2437,COMMUTER LINE TANJUNGPRIUK,TANJUNGPRIUK-JAKARTAKOTA,JAKARTAKOTA,11:58:00,#DD0067,12:06:00,ANCOL,AC,JAKK
2439,COMMUTER LINE TANJUNGPRIUK,TANJUNGPRIUK-JAKARTAKOTA,JAKARTAKOTA,12:16:00,#DD0067,12:24:00,ANCOL,AC,JAKK
2442,COMMUTER LINE TANJUNGPRIUK,JAKARTAKOTA-TANJUNGPRIUK,TANJUNGPRIUK,12:25:00,#DD0067,12:34:00,ANCOL,AC,TPK
2444,COMMUTER LINE TANJUNGPRIUK,JAKARTAKOTA-TANJUNGPRIUK,TANJUNGPRIUK,12:43:00,#DD0067,12:52:00,ANCOL,AC,TPK
2443,COMMUTER LINE TANJUNGPRIUK,TANJUNGPRIUK-JAKARTAKOTA,JAKARTAKOTA,12:52:00,#DD0067,13:00:00,ANCOL,AC,JAKK
2445,COMMUTER LINE TANJUNGPRIUK,TANJUNGPRIUK-JAKARTAKOTA,JAKARTAKOTA,13:10:00,#DD0067,13:18:00,ANCOL,AC,JAKK
2448,COMMUTER LINE TANJUNGPRIUK,JAKARTAKOTA-TANJUNGPRIUK,TANJUNGPRIUK,13:19:00,#DD0067,13:28:00,ANCOL,AC,TPK
2450,COMMUTER LINE TANJUNGPRIUK,JAKARTAKOTA-TANJUNGPRIUK,TANJUNGPRIUK,13:37:00,#DD0067,13:46:00,ANCOL,AC,TPK
2449,COMMUTER LINE TANJUNGPRIUK,TANJUNGPRIUK-JAKARTAKOTA,JAKARTAKOTA,13:46:00,#DD0067,13:54:00,ANCOL,AC,JAKK
2451,COMMUTER LINE TANJUNGPRIUK,TANJUNGPRIUK-JAKARTAKOTA,JAKARTAKOTA,14:04:00,#DD0067,14:12:00,ANCOL,AC,JAKK
2454,COMMUTER LINE TANJUNGPRIUK,JAKARTAKOTA-TANJUNGPRIUK,TANJUNGPRIUK,14:13:00,#DD0067,14:22:00,ANCOL,AC,TPK
2456,COMMUTER LINE TANJUNGPRIUK,JAKARTAKOTA-TANJUNGPRIUK,TANJUNGPRIUK,14:31:00,#DD0067,14:40:00,ANCOL,AC,TPK
2455,COMMUTER LINE TANJUNGPRIUK,TANJUNGPRIUK-JAKARTAKOTA,JAKARTAKOTA,14:40:00,#DD0067,14:48:00,ANCOL,AC,JAKK
2457,COMMUTER LINE TANJUNGPRIUK,TANJUNGPRIUK-JAKARTAKOTA,JAKARTAKOTA,14:58:00,#DD0067,15:06:00,ANCOL,AC,JAKK
2460,COMMUTER LINE TANJUNGPRIUK,JAKARTAKOTA-TANJUNGPRIUK,TANJUNGPRIUK,15:07:00,#DD0067,15:16:00,ANCOL,AC,TPK
2462,COMMUTER LINE TANJUNGPRIUK,JAKARTAKOTA-TANJUNGPRIUK,TANJUNGPRIUK,15:25:00,#DD0067,15:34:00,ANCOL,AC,TPK
2461,COMMUTER LINE TANJUNGPRIUK,TANJUNGPRIUK-JAKARTAKOTA,JAKARTAKOTA,15:34:00,#DD0067,15:42:00,ANCOL,AC,JAKK
2464,COMMUTER LINE TANJUNGPRIUK,JAKARTAKOTA-TANJUNGPRIUK,TANJUNGPRIUK,15:43:00,#DD0067,15:52:00,ANCOL,AC,TPK
2463,COMMUTER LINE TANJUNGPRIUK,TANJUNGPRIUK-JAKARTAKOTA,JAKARTAKOTA,15:52:00,#DD0067,16:00:00,ANCOL,AC,JAKK
2466,COMMUTER LINE TANJUNGPRIUK,JAKARTAKOTA-TANJUNGPRIUK,TANJUNGPRIUK,16:01:00,#DD0067,16:10:00,ANCOL,AC,TPK
2465,COMMUTER LINE TANJUNGPRIUK,TANJUNGPRIUK-JAKARTAKOTA,JAKARTAKOTA,16:10:00,#DD0067,16:18:00,ANCOL,AC,JAKK
2468,COMMUTER LINE TANJUNGPRIUK,JAKARTAKOTA-TANJUNGPRIUK,TANJUNGPRIUK,16:19:00,#DD0067,16:28:00,ANCOL,AC,TPK
2467,COMMUTER LINE TANJUNGPRIUK,TANJUNGPRIUK-JAKARTAKOTA,JAKARTAKOTA,16:28:00,#DD0067,16:36:00,ANCOL,AC,JAKK
2470,COMMUTER LINE TANJUNGPRIUK,JAKARTAKOTA-TANJUNGPRIUK,TANJUNGPRIUK,16:37:00,#DD0067,16:46:00,ANCOL,AC,TPK
2469,COMMUTER LINE TANJUNGPRIUK,TANJUNGPRIUK-JAKARTAKOTA,JAKARTAKOTA,16:46:00,#DD0067,16:54:00,ANCOL,AC,JAKK
2472,COMMUTER LINE TANJUNGPRIUK,JAKARTAKOTA-TANJUNGPRIUK,TANJUNGPRIUK,16:55:00,#DD0067,17:04:00,ANCOL,AC,TPK
2471,COMMUTER LINE TANJUNGPRIUK,TANJUNGPRIUK-JAKARTAKOTA,JAKARTAKOTA,17:04:00,#DD0067,17:12:00,ANCOL,AC,JAKK
2474,COMMUTER LINE TANJUNGPRIUK,JAKARTAKOTA-TANJUNGPRIUK,TANJUNGPRIUK,17:13:00,#DD0067,17:22:00,ANCOL,AC,TPK
2473,COMMUTER LINE TANJUNGPRIUK,TANJUNGPRIUK-JAKARTAKOTA,JAKARTAKOTA,17:22:00,#DD0067,17:30:00,ANCOL,AC,JAKK
2476,COMMUTER LINE TANJUNGPRIUK,JAKARTAKOTA-TANJUNGPRIUK,TANJUNGPRIUK,17:31:00,#DD0067,17:40:00,ANCOL,AC,TPK
2475,COMMUTER LINE TANJUNGPRIUK,TANJUNGPRIUK-JAKARTAKOTA,JAKARTAKOTA,17:40:00,#DD0067,17:48:00,ANCOL,AC,JAKK
2478,COMMUTER LINE TANJUNGPRIUK,JAKARTAKOTA-TANJUNGPRIUK,TANJUNGPRIUK,17:49:00,#DD0067,17:58:00,ANCOL,AC,TPK
2477,COMMUTER LINE TANJUNGPRIUK,TANJUNGPRIUK-JAKARTAKOTA,JAKARTAKOTA,17:58:00,#DD0067,18:06:00,ANCOL,AC,JAKK
2480,COMMUTER LINE TANJUNGPRIUK,JAKARTAKOTA-TANJUNGPRIUK,TANJUNGPRIUK,18:07:00,#DD0067,18:16:00,ANCOL,AC,TPK
2479,COMMUTER LINE TANJUNGPRIUK,TANJUNGPRIUK-JAKARTAKOTA,JAKARTAKOTA,18:16:00,#DD0067,18:24:00,ANCOL,AC,JAKK
2482,COMMUTER LINE TANJUNGPRIUK,JAKARTAKOTA-TANJUNGPRIUK,TANJUNGPRIUK,18:25:00,#DD0067,18:34:00,ANCOL,AC,TPK
2481,COMMUTER LINE TANJUNGPRIUK,TANJUNGPRIUK-JAKARTAKOTA,JAKARTAKOTA,18:34:00,#DD0067,18:42:00,ANCOL,AC,JAKK
2484,COMMUTER LINE TANJUNGPRIUK,JAKARTAKOTA-TANJUNGPRIUK,TANJUNGPRIUK,18:43:00,#DD0067,18:52:00,ANCOL,AC,TPK
2483,COMMUTER LINE TANJUNGPRIUK,TANJUNGPRIUK-JAKARTAKOTA,JAKARTAKOTA,18:52:00,#DD0067,19:00:00,ANCOL,AC,JAKK
2486,COMMUTER LINE TANJUNGPRIUK,JAKARTAKOTA-TANJUNGPRIUK,TANJUNGPRIUK,19:01:00,#DD0067,19:10:00,ANCOL,AC,TPK
2485,COMMUTER LINE TANJUNGPRIUK,TANJUNGPRIUK-JAKARTAKOTA,JAKARTAKOTA,19:10:00,#DD0067,19:18:00,ANCOL,AC,JAKK
2488,COMMUTER LINE TANJUNGPRIUK,JAKARTAKOTA-TANJUNGPRIUK,TANJUNGPRIUK,19:19:00,#DD0067,19:28:00,ANCOL,AC,TPK
2487,COMMUTER LINE TANJUNGPRIUK,TANJUNGPRIUK-JAKARTAKOTA,JAKARTAKOTA,19:28:00,#DD0067,19:36:00,ANCOL,AC,JAKK
2490,COMMUTER LINE TANJUNGPRIUK,JAKARTAKOTA-TANJUNGPRIUK,TANJUNGPRIUK,19:37:00,#DD0067,19:46:00,ANCOL,AC,TPK
2489,COMMUTER LINE TANJUNGPRIUK,TANJUNGPRIUK-JAKARTAKOTA,JAKARTAKOTA,19:46:00,#DD0067,19:54:00,ANCOL,AC,JAKK
2491,COMMUTER LINE TANJUNGPRIUK,TANJUNGPRIUK-JAKARTAKOTA,JAKARTAKOTA,20:04:00,#DD0067,20:12:00,ANCOL,AC,JAKK
2494,COMMUTER LINE TANJUNGPRIUK,JAKARTAKOTA-TANJUNGPRIUK,TANJUNGPRIUK,20:13:00,#DD0067,20:22:00,ANCOL,AC,TPK
2496,COMMUTER LINE TANJUNGPRIUK,JAKARTAKOTA-TANJUNGPRIUK,TANJUNGPRIUK,20:31:00,#DD0067,20:40:00,ANCOL,AC,TPK
2495,COMMUTER LINE TANJUNGPRIUK,TANJUNGPRIUK-JAKARTAKOTA,JAKARTAKOTA,20:40:00,#DD0067,20:48:00,ANCOL,AC,JAKK
2497,COMMUTER LINE TANJUNGPRIUK,TANJUNGPRIUK-JAKARTAKOTA,JAKARTAKOTA,20:58:00,#DD0067,21:06:00,ANCOL,AC,JAKK
5017,COMMUTER LINE CIKARANG,MANGGARAI-KAMPUNGBANDAN,KAMPUNGBANDAN,04:34:00,#0084D8,04:42:00,ANGKE,AK,KPB
5023,COMMUTER LINE CIKARANG,MANGGARAI-KAMPUNGBANDAN,KAMPUNGBANDAN,05:05:00,#0084D8,05:13:00,ANGKE,AK,KPB
5020,COMMUTER LINE CIKARANG,KAMPUNGBANDAN-BEKASI,BEKASI,05:11:00,#0084D8,06:04:00,ANGKE,AK,BKS
5700A,COMMUTER LINE CIKARANG,KAMPUNGBANDAN-MANGGARAI,MANGGARAI,05:26:00,#0084D8,05:50:00,ANGKE,AK,MRI
5024,COMMUTER LINE CIKARANG,KAMPUNGBANDAN-BEKASI,BEKASI,05:35:00,#0084D8,06:28:00,ANGKE,AK,BKS
5501,COMMUTER LINE CIKARANG,MANGGARAI-KAMPUNGBANDAN,KAMPUNGBANDAN,05:36:00,#0084D8,05:44:00,ANGKE,AK,KPB
5027A,COMMUTER LINE CIKARANG,BEKASI-KAMPUNGBANDAN,KAMPUNGBANDAN,05:42:00,#0084D8,05:49:00,ANGKE,AK,KPB
5026,COMMUTER LINE CIKARANG,ANGKE-BEKASI,BEKASI,05:43:00,#0084D8,06:38:00,ANGKE,AK,BKS
4008A,COMMUTER LINE CIKARANG,KAMPUNGBANDAN-TAMBUN,TAMBUN,05:55:00,#0084D8,06:59:00,ANGKE,AK,TB
5503,COMMUTER LINE CIKARANG,CIKARANG-KAMPUNGBANDAN,KAMPUNGBANDAN,05:59:00,#0084D8,06:07:00,ANGKE,AK,KPB
5030A,COMMUTER LINE CIKARANG,ANGKE-BEKASI,BEKASI,06:01:00,#0084D8,07:03:00,ANGKE,AK,BKS
5031,COMMUTER LINE CIKARANG,CIKARANG-KAMPUNGBANDAN,KAMPUNGBANDAN,06:05:00,#0084D8,06:13:00,ANGKE,AK,KPB
5702A,COMMUTER LINE CIKARANG,KAMPUNGBANDAN-MANGGARAI,MANGGARAI,06:08:00,#0084D8,06:31:00,ANGKE,AK,MRI
5032,COMMUTER LINE CIKARANG,ANGKE-CIKARANG,CIKARANG,06:20:00,#0084D8,07:34:00,ANGKE,AK,CKR
5703,COMMUTER LINE CIKARANG,MANGGARAI-KAMPUNGBANDAN,KAMPUNGBANDAN,06:20:00,#0084D8,06:28:00,ANGKE,AK,KPB
4010,COMMUTER LINE CIKARANG,KAMPUNGBANDAN-CIKARANG,CIKARANG,06:25:00,#0084D8,07:46:00,ANGKE,AK,CKR
5505A,COMMUTER LINE CIKARANG,BEKASI-KAMPUNGBANDAN,KAMPUNGBANDAN,06:29:00,#0084D8,06:38:00,ANGKE,AK,KPB
D1/5034A,COMMUTER LINE CIKARANG,KAMPUNGBANDAN-BEKASI,BEKASI,06:33:00,#0084D8,07:36:00,ANGKE,AK,BKS
5507,COMMUTER LINE CIKARANG,CIKARANG-KAMPUNGBANDAN,KAMPUNGBANDAN,06:46:00,#0084D8,06:54:00,ANGKE,AK,KPB
5038A,COMMUTER LINE CIKARANG,KAMPUNGBANDAN-CIKARANG,CIKARANG,06:50:00,#0084D8,08:09:00,ANGKE,AK,CKR
4012A,COMMUTER LINE CIKARANG,KAMPUNGBANDAN-BEKASI,BEKASI,06:55:00,#0084D8,07:51:00,ANGKE,AK,BKS
D1/5041A,COMMUTER LINE CIKARANG,MANGGARAI-KAMPUNGBANDAN,KAMPUNGBANDAN,06:59:00,#0084D8,07:07:00,ANGKE,AK,KPB
5707A,COMMUTER LINE CIKARANG,MANGGARAI-KAMPUNGBANDAN,KAMPUNGBANDAN,07:03:00,#0084D8,07:11:00,ANGKE,AK,KPB
5509,COMMUTER LINE CIKARANG,CIKARANG-KAMPUNGBANDAN,KAMPUNGBANDAN,07:09:00,#0084D8,07:17:00,ANGKE,AK,KPB
5040A,COMMUTER LINE CIKARANG,ANGKE-BEKASI,BEKASI,07:10:00,#0084D8,08:07:00,ANGKE,AK,BKS
5044,COMMUTER LINE CIKARANG,ANGKE-BEKASI,BEKASI,07:20:00,#0084D8,08:13:00,ANGKE,AK,BKS
4014,COMMUTER LINE CIKARANG,KAMPUNGBANDAN-CIKARANG,CIKARANG,07:25:00,#0084D8,08:46:00,ANGKE,AK,CKR
5511,COMMUTER LINE CIKARANG,CIKARANG-KAMPUNGBANDAN,KAMPUNGBANDAN,07:30:00,#0084D8,07:38:00,ANGKE,AK,KPB
5708,COMMUTER LINE CIKARANG,KAMPUNGBANDAN-MANGGARAI,MANGGARAI,07:32:00,#0084D8,07:54:00,ANGKE,AK,MRI
4016A,COMMUTER LINE CIKARANG,KAMPUNGBANDAN-CIKARANG,CIKARANG,07:37:00,#0084D8,08:50:00,ANGKE,AK,CKR
5513A,COMMUTER LINE CIKARANG,CIKARANG-KAMPUNGBANDAN,KAMPUNGBANDAN,07:41:00,#0084D8,07:51:00,ANGKE,AK,KPB
D1/5047A,COMMUTER LINE CIKARANG,BEKASI-KAMPUNGBANDAN,KAMPUNGBANDAN,07:46:00,#0084D8,07:54:00,ANGKE,AK,KPB
5046A,COMMUTER LINE CIKARANG,ANGKE-CIKARANG,CIKARANG,07:50:00,#0084D8,09:14:00,ANGKE,AK,CKR
D1/5712B,COMMUTER LINE CIKARANG,ANGKE-MANGGARAI,MANGGARAI,07:54:00,#0084D8,08:17:00,ANGKE,AK,MRI
5710,COMMUTER LINE CIKARANG,KAMPUNGBANDAN-MANGGARAI,MANGGARAI,07:58:00,#0084D8,08:21:00,ANGKE,AK,MRI
D1/5518A,COMMUTER LINE CIKARANG,ANGKE-BEKASI,BEKASI,08:06:00,#0084D8,09:02:00,ANGKE,AK,BKS
D1/5714A,COMMUTER LINE CIKARANG,KAMPUNGBANDAN-MANGGARAI,MANGGARAI,08:10:00,#0084D8,08:33:00,ANGKE,AK,MRI
5519,COMMUTER LINE CIKARANG,BEKASI-KAMPUNGBANDAN,KAMPUNGBANDAN,08:14:00,#0084D8,08:23:00,ANGKE,AK,KPB
4020,COMMUTER LINE CIKARANG,KAMPUNGBANDAN-BEKASI,BEKASI,08:20:00,#0084D8,09:14:00,ANGKE,AK,BKS
5521,COMMUTER LINE CIKARANG,MANGGARAI-KAMPUNGBANDAN,KAMPUNGBANDAN,08:21:00,#0084D8,08:29:00,ANGKE,AK,KPB
D1/5048A,COMMUTER LINE CIKARANG,ANGKE-BEKASI,BEKASI,08:25:00,#0084D8,09:24:00,ANGKE,AK,BKS
4022A,COMMUTER LINE CIKARANG,KAMPUNGBANDAN-CIKARANG,CIKARANG,08:34:00,#0084D8,10:00:00,ANGKE,AK,CKR
5523,COMMUTER LINE CIKARANG,MANGGARAI-KAMPUNGBANDAN,KAMPUNGBANDAN,08:35:00,#0084D8,08:43:00,ANGKE,AK,KPB
5716A,COMMUTER LINE CIKARANG,ANGKE-MANGGARAI,MANGGARAI,08:39:00,#0084D8,09:01:00,ANGKE,AK,MRI
5525,COMMUTER LINE CIKARANG,BEKASI-KAMPUNGBANDAN,KAMPUNGBANDAN,08:51:00,#0084D8,08:59:00,ANGKE,AK,KPB
4024A,COMMUTER LINE CIKARANG,KAMPUNGBANDAN-BEKASI,BEKASI,08:53:00,#0084D8,09:42:00,ANGKE,AK,BKS
5052A,COMMUTER LINE CIKARANG,ANGKE-BEKASI,BEKASI,08:58:00,#0084D8,09:54:00,ANGKE,AK,BKS
5717,COMMUTER LINE CIKARANG,MANGGARAI-KAMPUNGBANDAN,KAMPUNGBANDAN,08:58:00,#0084D8,09:06:00,ANGKE,AK,KPB
4026,COMMUTER LINE CIKARANG,KAMPUNGBANDAN-CIKARANG,CIKARANG,09:03:00,#0084D8,10:21:00,ANGKE,AK,CKR
5527,COMMUTER LINE CIKARANG,BEKASI-KAMPUNGBANDAN,KAMPUNGBANDAN,09:09:00,#0084D8,09:17:00,ANGKE,AK,KPB
5718,COMMUTER LINE CIKARANG,ANGKE-MANGGARAI,MANGGARAI,09:10:00,#0084D8,09:33:00,ANGKE,AK,MRI
5057,COMMUTER LINE CIKARANG,BEKASI-KAMPUNGBANDAN,KAMPUNGBANDAN,09:21:00,#0084D8,09:29:00,ANGKE,AK,KPB
5720,COMMUTER LINE CIKARANG,KAMPUNGBANDAN-MANGGARAI,MANGGARAI,09:27:00,#0084D8,09:50:00,ANGKE,AK,MRI
5529A,COMMUTER LINE CIKARANG,CIKARANG-KAMPUNGBANDAN,KAMPUNGBANDAN,09:30:00,#0084D8,09:38:00,ANGKE,AK,KPB
4028,COMMUTER LINE CIKARANG,KAMPUNGBANDAN-CIKARANG,CIKARANG,09:34:00,#0084D8,10:48:00,ANGKE,AK,CKR
D1/5056B,COMMUTER LINE CIKARANG,ANGKE-BEKASI,BEKASI,09:40:00,#0084D8,10:33:00,ANGKE,AK,BKS
5531,COMMUTER LINE CIKARANG,CIKARANG-KAMPUNGBANDAN,KAMPUNGBANDAN,09:42:00,#0084D8,09:50:00,ANGKE,AK,KPB
5058,COMMUTER LINE CIKARANG,KAMPUNGBANDAN-BEKASI,BEKASI,09:50:00,#0084D8,10:44:00,ANGKE,AK,BKS
D1/4030A,COMMUTER LINE CIKARANG,KAMPUNGBANDAN-BEKASI,BEKASI,09:57:00,#0084D8,10:49:00,ANGKE,AK,BKS
5060,COMMUTER LINE CIKARANG,ANGKE-CIKARANG,CIKARANG,10:04:00,#0084D8,11:30:00,ANGKE,AK,CKR
5061,COMMUTER LINE CIKARANG,BEKASI-KAMPUNGBANDAN,KAMPUNGBANDAN,10:08:00,#0084D8,10:15:00,ANGKE,AK,KPB
5535,COMMUTER LINE CIKARANG,MANGGARAI-KAMPUNGBANDAN,KAMPUNGBANDAN,10:19:00,#0084D8,10:27:00,ANGKE,AK,KPB
5062,COMMUTER LINE CIKARANG,ANGKE-CIKARANG,CIKARANG,10:24:00,#0084D8,11:37:00,ANGKE,AK,CKR
4032,COMMUTER LINE CIKARANG,KAMPUNGBANDAN-BEKASI,BEKASI,10:29:00,#0084D8,11:22:00,ANGKE,AK,BKS
5064,COMMUTER LINE CIKARANG,KAMPUNGBANDAN-BEKASI,BEKASI,10:34:00,#0084D8,11:28:00,ANGKE,AK,BKS
5067,COMMUTER LINE CIKARANG,BEKASI-KAMPUNGBANDAN,KAMPUNGBANDAN,10:37:00,#0084D8,10:45:00,ANGKE,AK,KPB
5066,COMMUTER LINE CIKARANG,ANGKE-CIKARANG,CIKARANG,10:40:00,#0084D8,11:55:00,ANGKE,AK,CKR
5537A,COMMUTER LINE CIKARANG,BEKASI-KAMPUNGBANDAN,KAMPUNGBANDAN,10:44:00,#0084D8,10:53:00,ANGKE,AK,KPB
4034A,COMMUTER LINE CIKARANG,KAMPUNGBANDAN-BEKASI,BEKASI,10:50:00,#0084D8,11:44:00,ANGKE,AK,BKS
D1/4036A,COMMUTER LINE CIKARANG,KAMPUNGBANDAN-MANGGARAI,MANGGARAI,11:02:00,#0084D8,11:25:00,ANGKE,AK,MRI
5073,COMMUTER LINE CIKARANG,BEKASI-KAMPUNGBANDAN,KAMPUNGBANDAN,11:07:00,#0084D8,11:15:00,ANGKE,AK,KPB
5070A,COMMUTER LINE CIKARANG,ANGKE-BEKASI,BEKASI,11:10:00,#0084D8,12:05:00,ANGKE,AK,BKS
5539,COMMUTER LINE CIKARANG,CIKARANG-KAMPUNGBANDAN,KAMPUNGBANDAN,11:16:00,#0084D8,11:24:00,ANGKE,AK,KPB
D1/4038B,COMMUTER LINE CIKARANG,KAMPUNGBANDAN-BEKASI,BEKASI,11:21:00,#0084D8,12:15:00,ANGKE,AK,BKS
D1/5541A,COMMUTER LINE CIKARANG,BEKASI-KAMPUNGBANDAN,KAMPUNGBANDAN,11:34:00,#0084D8,11:43:00,ANGKE,AK,KPB
5722A,COMMUTER LINE CIKARANG,ANGKE-MANGGARAI,MANGGARAI,11:35:00,#0084D8,11:58:00,ANGKE,AK,MRI
5074,COMMUTER LINE CIKARANG,KAMPUNGBANDAN-BEKASI,BEKASI,11:40:00,#0084D8,12:33:00,ANGKE,AK,BKS
5077A,COMMUTER LINE CIKARANG,BEKASI-KAMPUNGBANDAN,KAMPUNGBANDAN,11:40:00,#0084D8,11:48:00,ANGKE,AK,KPB
4040,COMMUTER LINE CIKARANG,KAMPUNGBANDAN-BEKASI,BEKASI,11:52:00,#0084D8,12:45:00,ANGKE,AK,BKS
